School,ACARA SML ID,year,Locality,Median VCE study score,Percentage of study scores of 40 and over,Percentage of VCE students applying for tertiary places,Percentage of satisfactory VCE completions,ICSEA,School Sector,School Type,Total Enrolments,Latitude,Longitude
Mount Evelyn Christian School,46229.0,2020,MOUNT EVELYN,31.0,9.8,73.7,97.0,1060.0,Independent,Combined,693.0,-37.79883442,145.3670969
Mount Evelyn Christian School,46229.0,2021,MOUNT EVELYN,28.0,4.7,60.0,100.0,1058.0,Independent,Combined,728.0,-37.79883442,145.3670969
Mount Evelyn Christian School,46229.0,2022,MOUNT EVELYN,29.0,3.9,76.5,100.0,1060.0,Independent,Combined,695.0,-37.79883442,145.3670969
Mount Evelyn Christian School,,2023,MOUNT EVELYN,31.0,1.9,37.0,98.0,,,,,,
Mount Lilydale Mercy College,45706.0,2014,LILYDALE,30.0,6.7,88.0,100.0,1019.0,Catholic,Secondary,1449.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2015,LILYDALE,30.0,4.8,86.0,99.0,1025.0,Catholic,Secondary,1446.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2016,LILYDALE,30.0,6.1,90.0,98.0,1024.0,Catholic,Secondary,1455.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2017,LILYDALE,29.0,4.7,90.0,99.0,1028.0,Catholic,Secondary,1455.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2018,LILYDALE,28.0,2.5,86.3,100.0,1035.0,Catholic,Secondary,1458.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2019,LILYDALE,29.0,1.8,82.3,100.0,1035.0,Catholic,Secondary,1448.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2020,LILYDALE,28.0,2.4,77.1,99.0,1036.0,Catholic,Secondary,1475.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2021,LILYDALE,30.0,4.0,81.3,99.0,1035.0,Catholic,Secondary,1484.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,45706.0,2022,LILYDALE,29.0,3.9,77.0,99.0,1038.0,Catholic,Secondary,1488.0,-37.75075881,145.3577545
Mount Lilydale Mercy College,,2023,LILYDALE,29.0,4.0,69.6,100.0,,,,,,
Mount Ridley P-12 College,45585.0,2014,CRAIGIEBURN,29.0,10.7,,,971.0,Government,Combined,1768.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2015,CRAIGIEBURN,24.0,0.9,87.0,98.0,969.0,Government,Combined,1951.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2016,CRAIGIEBURN,24.0,0.7,94.0,99.0,969.0,Government,Combined,2040.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2017,CRAIGIEBURN,25.0,2.1,99.0,99.0,967.0,Government,Combined,2122.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2018,CRAIGIEBURN,26.0,1.1,97.1,96.0,967.0,Government,Combined,2262.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2019,CRAIGIEBURN,25.0,0.7,96.6,99.0,972.0,Government,Combined,2478.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2020,CRAIGIEBURN,25.0,0.7,95.7,100.0,972.0,Government,Combined,2561.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2021,CRAIGIEBURN,25.0,2.0,79.6,97.0,973.0,Government,Combined,2628.0,-37.58027078,144.92342175
Mount Ridley P-12 College,45585.0,2022,CRAIGIEBURN,23.0,0.6,81.8,95.0,965.0,Government,Combined,2718.0,-37.58027078,144.92342175
Mount Ridley P-12 College,,2023,CRAIGIEBURN,25.0,2.2,76.8,97.0,,,,,,
Mount Rowan Secondary College,45565.0,2019,WENDOUREE,26.0,2.3,50.0,100.0,931.0,Government,Secondary,372.0,-37.51987872,143.83419003
Mount Rowan Secondary College,45565.0,2020,WENDOUREE,25.0,0.0,81.8,100.0,936.0,Government,Secondary,412.0,-37.51987872,143.83419003
Mount Rowan Secondary College,45565.0,2021,WENDOUREE,29.0,0.0,60.0,100.0,937.0,Government,Secondary,464.0,-37.51987872,143.83419003
Mount Rowan Secondary College,45565.0,2022,WENDOUREE,26.0,5.8,53.3,87.0,932.0,Government,Secondary,565.0,-37.51987872,143.83419003
Mount Rowan Secondary College,,2023,WENDOUREE,27.0,1.4,60.9,96.0,,,,,,
Mount Scopus Memorial College,46208.0,2014,BURWOOD,38.0,40.1,99.0,100.0,1173.0,Independent,Combined,1003.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2015,BURWOOD,37.0,35.0,99.0,99.0,1178.0,Independent,Combined,964.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2016,BURWOOD,37.0,35.4,99.0,100.0,1174.0,Independent,Combined,1283.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2017,BURWOOD,37.0,35.8,97.0,99.0,1181.0,Independent,Combined,1283.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2018,BURWOOD,36.0,29.1,98.0,100.0,1174.0,Independent,Combined,1284.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2019,BURWOOD,38.0,37.4,98.0,100.0,1173.0,Independent,Combined,1289.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2020,BURWOOD,38.0,39.7,99.0,100.0,1171.0,Independent,Combined,1302.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2021,BURWOOD,36.0,31.9,97.4,100.0,1169.0,Independent,Combined,1284.0,-37.847216,145.117774
Mount Scopus Memorial College,46208.0,2022,BURWOOD,37.0,31.4,100.0,100.0,1167.0,Independent,Combined,1263.0,-37.847216,145.117774
Mount Scopus Memorial College,,2023,BURWOOD,37.0,31.5,100.0,100.0,,,,,,
Mount St Joseph Girls' College,45964.0,2014,ALTONA,31.0,5.4,100.0,99.0,1050.0,Catholic,Secondary,918.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2015,ALTONA,30.0,3.9,98.0,99.0,1047.0,Catholic,Secondary,889.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2016,ALTONA,30.0,6.1,99.0,99.0,1051.0,Catholic,Secondary,917.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2017,ALTONA,31.0,7.6,100.0,100.0,1058.0,Catholic,Secondary,927.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2018,ALTONA,31.0,11.5,94.6,99.0,1067.0,Catholic,Secondary,967.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2019,ALTONA,31.0,10.3,93.9,99.0,1072.0,Catholic,Secondary,975.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2020,ALTONA,31.0,8.6,99.1,100.0,1070.0,Catholic,Secondary,1056.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2021,ALTONA,31.0,6.5,95.8,100.0,1078.0,Catholic,Secondary,1128.0,-37.863902,144.811674
Mount St Joseph Girls' College,45964.0,2022,ALTONA,30.0,5.8,90.4,100.0,1085.0,Catholic,Secondary,1153.0,-37.863902,144.811674
Mount St Joseph Girls' College,,2023,ALTONA,30.0,7.8,84.3,99.0,,,,,,
Mount Waverley Sec College,45434.0,2014,MOUNT WAVERLEY,31.0,11.5,96.0,99.0,1083.0,Government,Secondary,1804.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2015,MOUNT WAVERLEY,31.0,8.7,97.0,99.0,1093.0,Government,Secondary,1820.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2016,MOUNT WAVERLEY,31.0,7.8,97.0,100.0,1098.0,Government,Secondary,1844.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2017,MOUNT WAVERLEY,30.0,5.9,97.0,99.0,1098.0,Government,Secondary,1843.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2018,MOUNT WAVERLEY,31.0,7.2,96.0,98.0,1096.0,Government,Secondary,1887.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2019,MOUNT WAVERLEY,32.0,8.4,94.6,99.0,1095.0,Government,Secondary,1829.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2020,MOUNT WAVERLEY,31.0,8.1,94.3,100.0,1104.0,Government,Secondary,1841.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2021,MOUNT WAVERLEY,30.0,8.3,90.2,100.0,1105.0,Government,Secondary,1774.0,-37.86879,145.13163
Mount Waverley Sec College,45434.0,2022,MOUNT WAVERLEY,30.0,6.7,93.2,99.0,1112.0,Government,Secondary,1790.0,-37.86879,145.13163
Mount Waverley Sec College,,2023,MOUNT WAVERLEY,31.0,7.4,89.3,100.0,,,,,,
Mountain District Christian SC,46258.0,2015,MONBULK,28.0,1.4,92.0,100.0,1046.0,Independent,Combined,264.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2016,MONBULK,28.0,2.8,67.0,100.0,1048.0,Independent,Combined,237.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2017,MONBULK,30.0,2.9,57.0,93.0,1037.0,Independent,Combined,203.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2018,MONBULK,27.0,2.3,50.0,100.0,1037.0,Independent,Combined,199.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2019,MONBULK,27.0,1.6,50.0,100.0,1042.0,Independent,Combined,188.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2020,MONBULK,27.0,1.9,41.7,100.0,1042.0,Independent,Combined,178.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2021,MONBULK,27.0,7.7,33.3,100.0,1059.0,Independent,Combined,171.0,-37.85664819,145.4527149
Mountain District Christian SC,46258.0,2022,MONBULK,29.0,4.7,75.0,100.0,1062.0,Independent,Combined,160.0,-37.85664819,145.4527149
Mountain District Christian Schl,46258.0,2014,MONBULK,26.0,7.1,81.0,100.0,1064.0,Independent,Combined,271.0,-37.85664819,145.4527149
Mountain District Comm College,53091.0,2022,FERNTREE GULLY,,,,,997.0,Independent,Secondary,52.0,-37.8830903439396,145.293394497312
Mountain District Comm College,,2023,FERNTREE GULLY,,,,64.0,,,,,,
Mountain District Learn Centre,,2018,FERNTREE GULLY,,,,,,,,,,
Mountain District Learn Centre,,2019,FERNTREE GULLY,,,,,,,,,,
Mountain District Learn Centre,,2020,FERNTREE GULLY,,,,,,,,,,
Mountain District Learn Centre,,2021,FERNTREE GULLY,,,,,,,,,,
Mountain District Women's Co-Op,,2014,FERNTREE GULLY,23.0,0.0,56.0,78.0,,,,,,
Mountain District Women's Co-Op,,2015,FERNTREE GULLY,22.0,0.0,25.0,63.0,,,,,,
Mountain District Women's Co-Op,,2016,FERNTREE GULLY,25.0,0.0,17.0,83.0,,,,,,
Mountain District Women's Co-Op,,2017,FERNTREE GULLY,,,,,,,,,,
Mt Hira College,46359.0,2014,KEYSBOROUGH,26.0,1.0,93.0,100.0,945.0,Independent,Combined,465.0,-38.013991,145.175471
Mt Hira College,46359.0,2015,KEYSBOROUGH,28.0,2.3,100.0,100.0,940.0,Independent,Combined,535.0,-38.013991,145.175471
Mt Hira College,46359.0,2016,KEYSBOROUGH,29.0,0.8,90.0,97.0,979.0,Independent,Combined,544.0,-38.013991,145.175471
Mt Hira College,46359.0,2017,KEYSBOROUGH,27.0,2.2,100.0,100.0,1014.0,Independent,Combined,567.0,-38.013991,145.175471
Mt Hira College,46359.0,2018,KEYSBOROUGH,27.0,5.0,100.0,100.0,1009.0,Independent,Combined,567.0,-38.013991,145.175471
Mt Hira College,46359.0,2019,KEYSBOROUGH,25.0,2.4,100.0,100.0,1017.0,Independent,Combined,604.0,-38.013991,145.175471
Mt Hira College,46359.0,2020,KEYSBOROUGH,26.0,3.5,90.3,100.0,1017.0,Independent,Combined,611.0,-38.013991,145.175471
Mt Hira College,46359.0,2021,KEYSBOROUGH,31.0,5.0,100.0,100.0,1006.0,Independent,Combined,657.0,-38.013991,145.175471
Mt Hira College,46359.0,2022,KEYSBOROUGH,29.0,2.3,66.7,100.0,998.0,Independent,Combined,725.0,-38.013991,145.175471
Mt Hira College,,2023,KEYSBOROUGH,28.0,3.0,69.0,100.0,,,,,,
Mullauna College,45519.0,2014,MITCHAM,30.0,6.3,89.0,98.0,1017.0,Government,Secondary,517.0,-37.80685322,145.19031295
Mullauna College,45519.0,2015,MITCHAM,28.0,5.2,90.0,99.0,1018.0,Government,Secondary,478.0,-37.80685322,145.19031295
Mullauna College,45519.0,2016,MITCHAM,31.0,8.8,97.0,100.0,1017.0,Government,Secondary,467.0,-37.80685322,145.19031295
Mullauna College,45519.0,2017,MITCHAM,31.0,8.3,92.0,98.0,1020.0,Government,Secondary,425.0,-37.80685322,145.19031295
Mullauna College,45519.0,2018,MITCHAM,30.0,5.2,84.7,100.0,1039.0,Government,Secondary,422.0,-37.80685322,145.19031295
Mullauna College,45519.0,2019,MITCHAM,29.0,4.0,83.9,100.0,1052.0,Government,Secondary,462.0,-37.80685322,145.19031295
Mullauna College,45519.0,2020,MITCHAM,28.0,3.3,86.4,98.0,1054.0,Government,Secondary,498.0,-37.80685322,145.19031295
Mullauna College,45519.0,2021,MITCHAM,29.0,7.9,84.3,100.0,1059.0,Government,Secondary,513.0,-37.80685322,145.19031295
Mullauna College,45519.0,2022,MITCHAM,30.0,9.6,65.9,95.0,1056.0,Government,Secondary,512.0,-37.80685322,145.19031295
Mullauna College,,2023,MITCHAM,31.0,5.3,73.6,87.0,,,,,,
Murrayville Community College,45223.0,2014,MURRAYVILLE,26.0,0.0,75.0,88.0,1007.0,Government,Combined,114.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2015,MURRAYVILLE,29.0,2.5,73.0,100.0,999.0,Government,Combined,113.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2016,MURRAYVILLE,32.0,22.9,67.0,100.0,1000.0,Government,Combined,120.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2017,MURRAYVILLE,32.0,21.4,100.0,100.0,988.0,Government,Combined,116.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2018,MURRAYVILLE,33.0,4.8,50.0,100.0,999.0,Government,Combined,100.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2019,MURRAYVILLE,27.0,10.3,71.4,100.0,994.0,Government,Combined,92.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2020,MURRAYVILLE,29.0,0.0,75.0,75.0,991.0,Government,Combined,92.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2021,MURRAYVILLE,28.0,0.0,50.0,100.0,999.0,Government,Combined,89.0,-35.26557452,141.17733647
Murrayville Community College,45223.0,2022,MURRAYVILLE,21.0,0.0,40.0,100.0,992.0,Government,Combined,82.0,-35.26557452,141.17733647
Murrayville Community College,,2023,MURRAYVILLE,22.0,,,100.0,,,,,,
Murtoa P-12 College,45184.0,2014,MURTOA,30.0,9.0,83.0,100.0,970.0,Government,Combined,253.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2015,MURTOA,32.0,6.5,63.0,100.0,989.0,Government,Combined,246.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2016,MURTOA,29.0,4.3,80.0,95.0,980.0,Government,Combined,240.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2017,MURTOA,28.0,2.4,84.0,96.0,971.0,Government,Combined,242.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2018,MURTOA,29.0,8.9,75.0,94.0,976.0,Government,Combined,223.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2019,MURTOA,28.0,3.0,64.3,86.0,984.0,Government,Combined,224.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2020,MURTOA,26.0,3.9,53.3,100.0,982.0,Government,Combined,202.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2021,MURTOA,28.0,3.2,92.3,100.0,986.0,Government,Combined,191.0,-38.086366,142.80955
Murtoa P-12 College,45184.0,2022,MURTOA,24.0,1.2,61.1,94.0,973.0,Government,Combined,174.0,-38.086366,142.80955
Murtoa P-12 College,,2023,MURTOA,26.0,6.0,80.0,90.0,,,,,,
Myrtleford P-12 College,40584.0,2014,MYRTLEFORD,26.0,3.4,73.0,91.0,954.0,Government,Combined,267.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2015,MYRTLEFORD,25.0,1.4,100.0,100.0,957.0,Government,Combined,295.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2016,MYRTLEFORD,28.0,0.0,70.0,100.0,967.0,Government,Combined,319.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2017,MYRTLEFORD,26.0,1.6,53.0,88.0,971.0,Government,Combined,322.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2018,MYRTLEFORD,24.0,0.0,81.2,100.0,973.0,Government,Combined,345.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2019,MYRTLEFORD,31.0,4.0,33.3,100.0,978.0,Government,Combined,346.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2020,MYRTLEFORD,28.0,3.9,75.0,100.0,979.0,Government,Combined,380.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2021,MYRTLEFORD,28.0,0.0,72.7,100.0,988.0,Government,Combined,383.0,-36.54888702,146.72614474
Myrtleford P-12 College,40584.0,2022,MYRTLEFORD,29.0,2.3,53.8,100.0,992.0,Government,Combined,363.0,-36.54888702,146.72614474
Myrtleford P-12 College,,2023,MYRTLEFORD,30.0,2.1,44.4,100.0,,,,,,
Nagle College,45933.0,2014,BAIRNSDALE,29.0,4.1,70.0,99.0,1004.0,Catholic,Secondary,971.0,-37.837096,147.587656
Nagle College,45933.0,2015,BAIRNSDALE,28.0,2.9,66.0,100.0,998.0,Catholic,Secondary,915.0,-37.837096,147.587656
Nagle College,45933.0,2016,BAIRNSDALE,27.0,2.0,64.0,100.0,1006.0,Catholic,Secondary,852.0,-37.837096,147.587656
Nagle College,45933.0,2017,BAIRNSDALE,26.0,1.6,51.0,99.0,1002.0,Catholic,Secondary,797.0,-37.837096,147.587656
Nagle College,45933.0,2018,BAIRNSDALE,28.0,2.0,63.4,100.0,1008.0,Catholic,Secondary,773.0,-37.837096,147.587656
Nagle College,45933.0,2019,BAIRNSDALE,29.0,3.1,67.1,97.0,1014.0,Catholic,Secondary,823.0,-37.837096,147.587656
Nagle College,45933.0,2020,BAIRNSDALE,29.0,3.0,59.5,97.0,1016.0,Catholic,Secondary,823.0,-37.837096,147.587656
Nagle College,45933.0,2021,BAIRNSDALE,28.0,2.6,63.4,100.0,1016.0,Catholic,Secondary,812.0,-37.837096,147.587656
Nagle College,45933.0,2022,BAIRNSDALE,28.0,2.1,61.2,100.0,1019.0,Catholic,Secondary,827.0,-37.837096,147.587656
Nagle College,,2023,BAIRNSDALE,28.0,3.0,38.0,95.0,,,,,,
Narre Warren Sth P-12 College,45573.0,2014,NARRE WARREN SOUTH,31.0,5.4,97.0,97.0,948.0,Government,Combined,1906.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2015,NARRE WARREN SOUTH,31.0,3.0,97.0,98.0,951.0,Government,Combined,1940.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2016,NARRE WARREN SOUT,30.0,4.6,98.0,100.0,948.0,Government,Combined,2026.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2017,NARRE WARREN SOUTH,30.0,3.8,97.0,98.0,948.0,Government,Combined,2134.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2018,NARRE WARREN SOUTH,32.0,10.7,100.0,100.0,948.0,Government,Combined,2175.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2019,NARRE WARREN SOUTH,32.0,8.2,98.2,100.0,946.0,Government,Combined,2288.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2020,NARRE WARREN SOUTH,33.0,13.4,100.0,100.0,940.0,Government,Combined,2459.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2021,NARRE WARREN SOUTH,32.0,6.1,99.0,97.0,938.0,Government,Combined,2530.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,45573.0,2022,NARRE WARREN SOUTH,30.0,1.1,90.0,96.0,927.0,Government,Combined,2597.0,-38.04991303,145.28574201
Narre Warren Sth P-12 College,,2023,NARRE WARREN SOUTH,27.0,1.1,65.8,96.0,,,,,,
Nathalia Secondary College,45438.0,2014,NATHALIA,31.0,4.5,88.0,100.0,939.0,Government,Secondary,126.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2015,NATHALIA,25.0,0.0,43.0,100.0,927.0,Government,Secondary,139.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2016,NATHALIA,23.0,2.0,27.0,100.0,931.0,Government,Secondary,134.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2017,NATHALIA,28.0,2.2,67.0,100.0,930.0,Government,Secondary,139.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2018,NATHALIA,23.0,0.0,44.4,100.0,924.0,Government,Secondary,141.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2019,NATHALIA,22.0,0.0,33.3,100.0,931.0,Government,Secondary,127.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2020,NATHALIA,28.0,0.0,42.9,100.0,933.0,Government,Secondary,115.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2021,NATHALIA,25.0,0.0,33.3,83.0,933.0,Government,Secondary,112.0,-36.059901,145.208438
Nathalia Secondary College,45438.0,2022,NATHALIA,31.0,12.5,30.0,100.0,934.0,Government,Secondary,108.0,-36.059901,145.208438
Nathalia Secondary College,,2023,NATHALIA,20.0,,7.7,85.0,,,,,,
Nazareth College,46079.0,2014,NOBLE PARK NORTH,29.0,3.9,97.0,97.0,1024.0,Catholic,Secondary,809.0,-37.940226,145.195459
Nazareth College,46079.0,2015,NOBLE PARK NORTH,30.0,4.2,94.0,99.0,1023.0,Catholic,Secondary,760.0,-37.940226,145.195459
Nazareth College,46079.0,2016,NOBLE PARK NORTH,31.0,5.4,97.0,100.0,1022.0,Catholic,Secondary,712.0,-37.940226,145.195459
Nazareth College,46079.0,2017,NOBLE PARK NORTH,29.0,5.0,99.0,100.0,1022.0,Catholic,Secondary,676.0,-37.940226,145.195459
Nazareth College,46079.0,2018,NOBLE PARK NORTH,29.0,4.7,93.6,100.0,1025.0,Catholic,Secondary,677.0,-37.940226,145.195459
Nazareth College,46079.0,2019,NOBLE PARK NORTH,29.0,5.9,94.0,100.0,1025.0,Catholic,Secondary,623.0,-37.940226,145.195459
Nazareth College,46079.0,2020,NOBLE PARK NORTH,29.0,9.1,93.6,100.0,1028.0,Catholic,Secondary,650.0,-37.940226,145.195459
Nazareth College,46079.0,2021,NOBLE PARK NORTH,30.0,5.6,88.0,100.0,1035.0,Catholic,Secondary,676.0,-37.940226,145.195459
Nazareth College,46079.0,2022,NOBLE PARK NORTH,28.0,5.6,92.3,99.0,1040.0,Catholic,Secondary,746.0,-37.940226,145.195459
Nazareth College,,2023,NOBLE PARK NORTH,28.0,3.8,77.3,98.0,,,,,,
Neerim District Sec College,45439.0,2014,NEERIM SOUTH,26.0,1.2,60.0,100.0,992.0,Government,Secondary,142.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2015,NEERIM SOUTH,27.0,0.0,80.0,100.0,984.0,Government,Secondary,147.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2016,NEERIM SOUTH,24.0,1.1,83.0,100.0,966.0,Government,Secondary,157.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2017,NEERIM SOUTH,28.0,6.2,92.0,100.0,987.0,Government,Secondary,148.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2018,NEERIM SOUTH,28.0,0.0,93.8,100.0,967.0,Government,Secondary,154.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2019,NEERIM SOUTH,29.0,0.0,88.2,100.0,982.0,Government,Secondary,175.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2020,NEERIM SOUTH,25.0,0.0,50.0,83.0,982.0,Government,Secondary,201.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2021,NEERIM SOUTH,25.0,0.0,53.8,100.0,978.0,Government,Secondary,209.0,-38.016936,145.95668
Neerim District Sec College,45439.0,2022,NEERIM SOUTH,23.0,3.8,100.0,100.0,965.0,Government,Secondary,203.0,-38.016936,145.95668
Neerim District Sec College,,2023,NEERIM SOUTH,23.0,,,100.0,,,,,,
Newcomb Secondary College,45440.0,2014,NEWCOMB,25.0,0.9,73.0,93.0,924.0,Government,Secondary,537.0,-38.171306,144.395063
Newcomb Secondary College,45440.0,2015,NEWCOMB,23.0,0.8,63.0,95.0,927.0,Government,Secondary,503.0,-38.171306,144.395063
Newcomb Secondary College,45440.0,2016,NEWCOMB,25.0,1.2,56.0,98.0,923.0,Government,Secondary,456.0,-38.171306,144.395063
Newcomb Secondary College,45440.0,2017,NEWCOMB,24.0,0.0,51.0,91.0,920.0,Government,Secondary,434.0,-38.171306,144.395063
Newcomb Secondary College,45440.0,2018,NEWCOMB,27.0,0.0,41.4,93.0,929.0,Government,Secondary,392.0,-38.171306,144.395063
